Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (PKR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
79983696,Customer_16639,Servis,1/31/2023,4255,Medium,Card Not Present,Punjab,PayPak,NBP,1,2,Fashion,Faisalabad
91947597,Customer_16640,Khaadi,6/26/2023,48606,High,Identity Theft,Punjab,Mastercard,UBL,0,16,Transportation,Faisalabad
61007601,Customer_16641,ChenOne,12/22/2023,10114,Low,Identity Theft,Punjab,Visa,UBL,0,30,Groceries,Faisalabad
13785574,Customer_16642,ChenOne,12/18/2024,28399,Medium,Phishing,Sindh,Visa,UBL,1,93,Groceries,Karachi
57943565,Customer_16643,Sapphire,3/23/2023,20332,Low,Phishing,Punjab,Mastercard,HBL,0,56,Transportation,Lahore
30027927,Customer_16644,Sapphire,12/30/2024,36264,Low,Phishing,KPK,UnionPay,Bank Alfalah,0,17,Fashion,Peshawar
91531206,Customer_16645,Sapphire,7/14/2023,17780,High,Card Not Present,Balochistan,UnionPay,NBP,0,28,Fashion,Quetta
64520792,Customer_16646,Daraz,10/21/2023,38650,Medium,Identity Theft,Punjab,UnionPay,HBL,0,58,E-commerce,Multan
22199440,Customer_16647,ChenOne,12/6/2023,27740,High,Phishing,Punjab,PayPak,HBL,0,85,E-commerce,Multan
64287914,Customer_16648,Metro Shoes,2/29/2024,18901,Medium,Card Not Present,Sindh,PayPak,Meezan Bank,0,74,Utilities,Karachi
17386388,Customer_16649,Bykea,6/5/2024,2337,Medium,Card Not Present,Punjab,Visa,Bank Alfalah,0,40,Groceries,Multan
70196032,Customer_16650,Al-Fatah,6/9/2024,49796,Low,Phishing,Punjab,Mastercard,UBL,0,17,Groceries,Lahore
74811800,Customer_16651,Khaadi,4/15/2023,907,Low,Card Not Present,Punjab,PayPak,NBP,0,96,Fashion,Faisalabad
77062930,Customer_16652,ChenOne,3/2/2024,45102,Low,Phishing,Punjab,Visa,Meezan Bank,0,86,Electronics,Rawalpindi
56244255,Customer_16653,Servis,3/17/2024,35335,Low,Identity Theft,KPK,Visa,NBP,0,98,Utilities,Peshawar
98854746,Customer_16654,ChenOne,9/6/2024,28813,Low,Phishing,Punjab,UnionPay,Allied Bank,0,88,Transportation,Rawalpindi
53356623,Customer_16655,FoodPanda,6/8/2024,14981,High,Card Not Present,Punjab,PayPak,Bank Alfalah,0,48,Electronics,Multan
28259424,Customer_16656,Bykea,12/10/2023,43736,High,Identity Theft,Punjab,Mastercard,HBL,0,45,Groceries,Lahore
62951017,Customer_16657,ChenOne,10/5/2023,1472,Medium,Phishing,Punjab,PayPak,Bank Alfalah,0,42,E-commerce,Faisalabad
10870641,Customer_16658,Metro Shoes,10/23/2024,45659,High,Card Skimming,Islamabad Capital Territory,Visa,Bank Alfalah,0,55,Utilities,Islamabad
30812083,Customer_16659,Hyperstar,2/6/2024,35208,Medium,Identity Theft,Islamabad Capital Territory,UnionPay,Allied Bank,0,29,Transportation,Islamabad
18460686,Customer_16660,Hyperstar,9/10/2024,40002,High,Card Skimming,Punjab,Visa,Meezan Bank,0,8,Transportation,Faisalabad
40296428,Customer_16661,Metro Shoes,1/28/2024,17809,Low,Card Not Present,Punjab,UnionPay,MCB,0,53,Transportation,Faisalabad
21095408,Customer_16662,Bykea,6/18/2023,10166,Low,Phishing,Punjab,Visa,Meezan Bank,0,80,E-commerce,Rawalpindi
42911154,Customer_16663,FoodPanda,1/16/2023,22597,High,Phishing,Punjab,UnionPay,NBP,0,80,Transportation,Multan
64228097,Customer_16664,Servis,5/23/2023,48880,High,Identity Theft,Islamabad Capital Territory,UnionPay,Meezan Bank,0,61,E-commerce,Islamabad
83272895,Customer_16665,Daraz,4/4/2024,31049,Medium,Card Skimming,Punjab,PayPak,MCB,0,94,Electronics,Rawalpindi
13433139,Customer_16666,Sapphire,7/21/2023,7123,Medium,Card Not Present,Punjab,UnionPay,Allied Bank,0,52,Electronics,Faisalabad
85445001,Customer_16667,ChenOne,11/28/2024,11834,High,Card Not Present,Islamabad Capital Territory,UnionPay,MCB,0,55,Fashion,Islamabad
96264982,Customer_16668,Servis,12/19/2023,15598,Low,Phishing,Punjab,PayPak,MCB,0,25,Utilities,Faisalabad
30376664,Customer_16669,ChenOne,9/10/2023,6321,High,Phishing,KPK,Visa,Bank Alfalah,0,93,Groceries,Peshawar
10561873,Customer_16670,Bykea,12/23/2023,6793,Low,Phishing,Punjab,UnionPay,MCB,0,95,Transportation,Multan
50941753,Customer_16671,Servis,8/25/2024,328,Low,Identity Theft,Punjab,Visa,UBL,0,77,Groceries,Rawalpindi
67188266,Customer_16672,Al-Fatah,9/14/2024,43670,Medium,Phishing,Punjab,UnionPay,HBL,0,88,Electronics,Faisalabad
75510912,Customer_16673,FoodPanda,3/28/2023,28117,Low,Identity Theft,Punjab,Mastercard,Bank Alfalah,0,21,Transportation,Faisalabad
53420523,Customer_16674,Khaadi,7/9/2024,19968,Medium,Card Skimming,Islamabad Capital Territory,Visa,Allied Bank,0,8,Utilities,Islamabad
79847140,Customer_16675,ChenOne,4/27/2024,32587,Low,Identity Theft,Sindh,UnionPay,MCB,0,46,Electronics,Karachi
20396298,Customer_16676,Bykea,4/8/2023,19358,Low,Card Not Present,Punjab,Visa,Meezan Bank,0,1,Fashion,Lahore
73480336,Customer_16677,Metro Shoes,8/10/2024,41953,High,Card Skimming,KPK,PayPak,Allied Bank,1,44,E-commerce,Peshawar
19919456,Customer_16678,Servis,12/23/2023,20893,Low,Card Skimming,Punjab,UnionPay,Bank Alfalah,0,29,Utilities,Lahore
99913834,Customer_16679,Bykea,8/13/2024,24923,Low,Card Not Present,Punjab,Mastercard,MCB,0,46,Transportation,Rawalpindi
80117795,Customer_16680,Bykea,7/19/2023,20380,High,Phishing,Balochistan,Mastercard,UBL,0,40,Groceries,Quetta
74283693,Customer_16681,Hyperstar,12/21/2024,36141,Medium,Card Not Present,Sindh,Mastercard,Meezan Bank,0,61,Utilities,Karachi
46978226,Customer_16682,Al-Fatah,7/25/2024,16226,Low,Card Skimming,Sindh,Visa,MCB,0,48,Fashion,Karachi
55344119,Customer_16683,Daraz,3/18/2024,8470,High,Identity Theft,Punjab,Mastercard,Allied Bank,0,91,Groceries,Lahore
35959548,Customer_16684,Chase Up,4/9/2024,31348,High,Card Skimming,Islamabad Capital Territory,PayPak,UBL,0,19,Electronics,Islamabad
22396176,Customer_16685,ChenOne,2/21/2024,5257,Low,Card Skimming,Islamabad Capital Territory,Mastercard,Allied Bank,0,85,Fashion,Islamabad
58359258,Customer_16686,Metro Shoes,4/14/2023,43394,Low,Phishing,Punjab,Visa,NBP,0,94,E-commerce,Faisalabad
98359652,Customer_16687,Al-Fatah,7/8/2023,10143,High,Card Not Present,Punjab,PayPak,Meezan Bank,0,5,Transportation,Faisalabad
14709237,Customer_16688,Metro Shoes,10/7/2023,21845,High,Identity Theft,Punjab,PayPak,HBL,0,9,Utilities,Rawalpindi
28914722,Customer_16689,Chase Up,5/5/2024,15309,Medium,Card Skimming,Islamabad Capital Territory,PayPak,Meezan Bank,0,39,Electronics,Islamabad
14796903,Customer_16690,Daraz,3/14/2023,8646,Medium,Identity Theft,Balochistan,Visa,UBL,0,13,Utilities,Quetta
93030919,Customer_16691,Khaadi,8/10/2023,23035,Low,Card Not Present,KPK,Mastercard,Bank Alfalah,0,38,E-commerce,Peshawar
81146785,Customer_16692,Servis,1/2/2024,25408,Medium,Identity Theft,Punjab,PayPak,Allied Bank,0,6,E-commerce,Rawalpindi
97449118,Customer_16693,Hyperstar,10/27/2023,36151,High,Card Not Present,Punjab,Mastercard,Meezan Bank,0,69,Fashion,Faisalabad
25141442,Customer_16694,FoodPanda,4/28/2024,26730,High,Card Skimming,Punjab,UnionPay,Bank Alfalah,0,47,Utilities,Faisalabad
14483913,Customer_16695,Metro Shoes,12/8/2024,9749,Medium,Identity Theft,Balochistan,Visa,MCB,0,45,E-commerce,Quetta
67662666,Customer_16696,ChenOne,11/17/2024,44394,High,Identity Theft,Punjab,UnionPay,Bank Alfalah,0,82,Fashion,Rawalpindi
28625873,Customer_16697,Daraz,11/20/2024,39791,Low,Identity Theft,Punjab,PayPak,HBL,0,99,Transportation,Rawalpindi
52297183,Customer_16698,Hyperstar,2/26/2023,40285,Medium,Card Not Present,Punjab,PayPak,Allied Bank,1,15,Groceries,Lahore
91847505,Customer_16699,Hyperstar,4/7/2024,24006,Low,Card Not Present,Punjab,UnionPay,Allied Bank,0,38,Transportation,Rawalpindi
74732644,Customer_16700,Daraz,1/18/2023,33584,High,Card Not Present,Punjab,PayPak,Allied Bank,0,39,Transportation,Lahore
94744688,Customer_16701,TCS Express,2/7/2023,47292,High,Phishing,KPK,Mastercard,Meezan Bank,0,99,Groceries,Peshawar
87246422,Customer_16702,Chase Up,12/15/2023,5842,Low,Card Skimming,Balochistan,UnionPay,Bank Alfalah,0,86,Utilities,Quetta
74926721,Customer_16703,Bykea,6/23/2024,17593,High,Phishing,Punjab,Mastercard,UBL,0,82,Fashion,Faisalabad
28493634,Customer_16704,Khaadi,10/27/2023,5504,Low,Card Not Present,Punjab,Visa,HBL,0,53,Transportation,Rawalpindi
89897420,Customer_16705,Al-Fatah,5/19/2023,8039,Low,Card Not Present,KPK,PayPak,MCB,0,26,Electronics,Peshawar
28208827,Customer_16706,Al-Fatah,4/26/2023,37474,High,Card Not Present,Sindh,Visa,MCB,0,61,E-commerce,Karachi
85316831,Customer_16707,FoodPanda,3/27/2023,46322,Low,Identity Theft,Islamabad Capital Territory,Visa,Allied Bank,0,20,E-commerce,Islamabad
45703958,Customer_16708,Metro Shoes,5/12/2023,24349,Low,Card Skimming,Sindh,Visa,Bank Alfalah,0,14,Transportation,Karachi
82118845,Customer_16709,Chase Up,1/24/2024,30128,Medium,Identity Theft,KPK,UnionPay,Allied Bank,0,50,Groceries,Peshawar
59648590,Customer_16710,FoodPanda,12/20/2023,5891,High,Card Not Present,Balochistan,Visa,Bank Alfalah,0,31,Utilities,Quetta
78431537,Customer_16711,FoodPanda,3/6/2024,34588,Medium,Card Skimming,KPK,PayPak,MCB,0,56,Electronics,Peshawar
49307160,Customer_16712,FoodPanda,6/10/2023,16512,Medium,Identity Theft,Punjab,Visa,HBL,0,74,Transportation,Rawalpindi
47504094,Customer_16713,Khaadi,4/21/2023,26547,High,Identity Theft,Punjab,Mastercard,MCB,0,7,Fashion,Rawalpindi
19661360,Customer_16714,Daraz,3/13/2024,37709,Low,Card Not Present,KPK,Mastercard,Allied Bank,0,57,Electronics,Peshawar
40635081,Customer_16715,FoodPanda,5/4/2024,46546,Low,Phishing,Sindh,PayPak,Bank Alfalah,0,23,Groceries,Karachi
66749477,Customer_16716,Sapphire,2/25/2024,7311,High,Phishing,Balochistan,Visa,UBL,0,51,Electronics,Quetta
76400392,Customer_16717,Bykea,11/24/2024,12726,Medium,Card Skimming,Punjab,Visa,Allied Bank,0,16,Fashion,Rawalpindi
34018028,Customer_16718,Servis,5/17/2024,47901,Medium,Card Skimming,Punjab,Mastercard,UBL,0,27,Fashion,Rawalpindi
95402021,Customer_16719,Servis,7/1/2024,17048,High,Card Not Present,Islamabad Capital Territory,PayPak,HBL,0,2,Utilities,Islamabad
94476184,Customer_16720,Daraz,7/30/2023,43048,Medium,Card Not Present,Sindh,Visa,Meezan Bank,0,41,Utilities,Karachi
51125086,Customer_16721,Daraz,8/12/2023,49719,Medium,Card Not Present,Sindh,UnionPay,Allied Bank,0,91,Groceries,Karachi
89093370,Customer_16722,Sapphire,9/26/2024,6275,Medium,Card Not Present,Sindh,PayPak,MCB,0,76,Utilities,Karachi
44587738,Customer_16723,FoodPanda,5/9/2023,16457,High,Card Skimming,Punjab,PayPak,NBP,0,33,E-commerce,Multan
50757737,Customer_16724,Khaadi,5/2/2024,1739,Medium,Identity Theft,Punjab,Visa,Bank Alfalah,1,96,Transportation,Multan
39896056,Customer_16725,Al-Fatah,10/20/2024,28793,Low,Phishing,Punjab,PayPak,Bank Alfalah,1,3,Transportation,Lahore
75709291,Customer_16726,Metro Shoes,6/19/2024,14598,Medium,Identity Theft,KPK,Visa,NBP,1,57,Transportation,Peshawar
94393284,Customer_16727,Khaadi,2/3/2024,31204,High,Card Not Present,Sindh,UnionPay,MCB,0,31,Transportation,Karachi
40071165,Customer_16728,Al-Fatah,10/28/2024,38424,Medium,Card Not Present,Punjab,UnionPay,Meezan Bank,0,94,Groceries,Lahore
68586627,Customer_16729,Metro Shoes,8/15/2023,17179,Medium,Identity Theft,Punjab,PayPak,MCB,0,66,Transportation,Lahore
29301850,Customer_16730,Bykea,2/17/2024,4300,Low,Phishing,Sindh,PayPak,Meezan Bank,0,55,E-commerce,Karachi
14250283,Customer_16731,Hyperstar,11/23/2023,28250,Medium,Phishing,Punjab,Visa,UBL,0,94,Electronics,Multan
59570161,Customer_16732,ChenOne,1/18/2024,40006,Medium,Identity Theft,Punjab,Mastercard,NBP,0,73,Fashion,Rawalpindi
37760973,Customer_16733,TCS Express,6/5/2024,7559,Low,Card Skimming,Punjab,Visa,Allied Bank,1,47,Transportation,Faisalabad
70341613,Customer_16734,Bykea,1/12/2024,25618,Low,Phishing,Islamabad Capital Territory,PayPak,Allied Bank,0,24,Transportation,Islamabad
50030717,Customer_16735,Metro Shoes,8/13/2024,17996,Low,Card Skimming,Balochistan,UnionPay,UBL,0,19,Utilities,Quetta
87533633,Customer_16736,Servis,12/9/2023,26148,High,Identity Theft,Islamabad Capital Territory,PayPak,NBP,0,48,E-commerce,Islamabad
48690649,Customer_16737,Khaadi,12/4/2023,41139,Low,Identity Theft,Sindh,Mastercard,Bank Alfalah,0,10,E-commerce,Karachi
12755810,Customer_16738,Chase Up,3/26/2023,10588,Low,Card Not Present,Sindh,Visa,Meezan Bank,0,90,Transportation,Karachi
59653671,Customer_16739,FoodPanda,9/22/2024,29624,Low,Card Skimming,Sindh,Visa,HBL,0,85,E-commerce,Karachi
44424957,Customer_16740,Metro Shoes,1/18/2024,19153,High,Card Not Present,Islamabad Capital Territory,UnionPay,HBL,0,31,Transportation,Islamabad
94068936,Customer_16741,TCS Express,1/21/2023,6095,Low,Card Not Present,KPK,PayPak,Allied Bank,0,76,E-commerce,Peshawar
42384677,Customer_16742,Metro Shoes,10/6/2023,30314,Low,Phishing,Sindh,Visa,HBL,0,35,E-commerce,Karachi
51939099,Customer_16743,Metro Shoes,9/12/2024,36611,High,Card Not Present,Punjab,Mastercard,NBP,0,73,Transportation,Rawalpindi
90604774,Customer_16744,FoodPanda,2/26/2023,23135,High,Phishing,KPK,Mastercard,Bank Alfalah,0,72,E-commerce,Peshawar
62427862,Customer_16745,Servis,1/4/2023,35868,Medium,Phishing,Punjab,Mastercard,HBL,0,77,Utilities,Faisalabad
69254375,Customer_16746,Hyperstar,12/15/2023,27538,Medium,Identity Theft,Balochistan,Mastercard,Allied Bank,0,61,Electronics,Quetta
41738652,Customer_16747,FoodPanda,6/20/2023,5143,Medium,Phishing,KPK,PayPak,HBL,0,27,Utilities,Peshawar
54765803,Customer_16748,Khaadi,9/16/2023,26463,High,Identity Theft,Punjab,PayPak,Meezan Bank,0,35,Transportation,Faisalabad
31783081,Customer_16749,Sapphire,4/17/2024,48544,High,Identity Theft,KPK,PayPak,NBP,0,85,E-commerce,Peshawar
95226971,Customer_16750,Chase Up,9/1/2024,17305,Medium,Card Not Present,Punjab,Mastercard,Allied Bank,0,67,Electronics,Faisalabad
33669724,Customer_16751,Servis,12/3/2023,3304,Low,Phishing,Punjab,PayPak,NBP,0,95,E-commerce,Lahore
62427865,Customer_16752,TCS Express,11/4/2023,44221,Low,Card Not Present,Balochistan,Visa,NBP,0,94,Transportation,Quetta
78741661,Customer_16753,FoodPanda,11/12/2024,35492,High,Identity Theft,Sindh,PayPak,UBL,0,96,Fashion,Karachi
75338295,Customer_16754,Bykea,1/15/2023,30173,Low,Card Skimming,Punjab,PayPak,Allied Bank,0,70,Transportation,Rawalpindi
33471095,Customer_16755,Servis,6/29/2024,47556,Low,Card Skimming,Punjab,Mastercard,HBL,0,19,E-commerce,Multan
50756423,Customer_16756,Servis,1/21/2023,8666,High,Card Skimming,Islamabad Capital Territory,Mastercard,MCB,0,75,Utilities,Islamabad
64254197,Customer_16757,Servis,2/23/2023,2359,Low,Phishing,Balochistan,PayPak,HBL,0,85,E-commerce,Quetta
24774131,Customer_16758,Sapphire,2/5/2024,39041,Medium,Card Skimming,Punjab,Mastercard,MCB,0,40,Electronics,Multan
62965114,Customer_16759,TCS Express,5/6/2024,37619,High,Identity Theft,Punjab,Visa,MCB,0,2,Fashion,Faisalabad
25438160,Customer_16760,TCS Express,2/28/2023,19775,Low,Card Not Present,KPK,PayPak,MCB,0,88,Fashion,Peshawar
58446515,Customer_16761,Servis,4/14/2024,22316,Medium,Identity Theft,Sindh,Visa,Allied Bank,0,45,Fashion,Karachi
56493567,Customer_16762,Bykea,11/27/2023,44506,Low,Card Skimming,Punjab,PayPak,HBL,0,36,Transportation,Multan
31675862,Customer_16763,Al-Fatah,10/21/2023,8243,Medium,Card Skimming,Punjab,PayPak,MCB,0,49,Utilities,Rawalpindi
31877970,Customer_16764,Daraz,11/8/2024,18619,Medium,Identity Theft,Islamabad Capital Territory,PayPak,NBP,0,66,Groceries,Islamabad
22949274,Customer_16765,Daraz,11/18/2024,263,Low,Identity Theft,Sindh,UnionPay,Allied Bank,0,44,E-commerce,Karachi
99453124,Customer_16766,Metro Shoes,1/20/2024,28117,Medium,Identity Theft,Balochistan,UnionPay,MCB,0,28,Transportation,Quetta
27652852,Customer_16767,Hyperstar,1/20/2024,29490,High,Card Skimming,Punjab,Visa,UBL,0,23,Utilities,Lahore
66898378,Customer_16768,Bykea,10/18/2023,6860,Medium,Card Not Present,Sindh,Visa,NBP,0,63,Groceries,Karachi
20281028,Customer_16769,TCS Express,7/17/2023,22475,High,Card Skimming,Punjab,UnionPay,Allied Bank,0,90,Utilities,Rawalpindi
69026490,Customer_16770,ChenOne,12/22/2023,15456,High,Identity Theft,Punjab,Visa,Bank Alfalah,0,48,Electronics,Rawalpindi
67534595,Customer_16771,Servis,5/16/2023,12056,Low,Card Not Present,Punjab,PayPak,MCB,0,83,Transportation,Faisalabad
24488357,Customer_16772,Metro Shoes,6/8/2024,21863,High,Phishing,Sindh,Visa,UBL,0,6,Transportation,Karachi
44672790,Customer_16773,Chase Up,1/25/2024,8507,Medium,Identity Theft,Punjab,UnionPay,NBP,0,92,Fashion,Faisalabad
81479446,Customer_16774,Chase Up,11/9/2024,30064,High,Card Not Present,Balochistan,Mastercard,NBP,0,18,E-commerce,Quetta
36961401,Customer_16775,Daraz,9/6/2023,25358,Low,Card Skimming,KPK,Visa,HBL,0,12,Groceries,Peshawar
21485766,Customer_16776,Servis,9/4/2024,34738,High,Card Skimming,Punjab,Visa,Meezan Bank,0,10,Transportation,Rawalpindi
95116702,Customer_16777,Bykea,9/29/2024,9829,Medium,Card Not Present,Balochistan,Mastercard,Bank Alfalah,0,20,Fashion,Quetta
69328786,Customer_16778,Metro Shoes,6/16/2023,10086,High,Card Skimming,Islamabad Capital Territory,UnionPay,Meezan Bank,0,73,Electronics,Islamabad
36538056,Customer_16779,Metro Shoes,3/12/2024,30173,High,Card Not Present,Punjab,PayPak,Meezan Bank,0,49,Utilities,Rawalpindi
65981619,Customer_16780,FoodPanda,7/13/2024,16784,Low,Phishing,Punjab,Visa,NBP,0,92,Groceries,Lahore
35541236,Customer_16781,ChenOne,4/9/2023,36353,Low,Card Skimming,Punjab,Visa,NBP,0,45,E-commerce,Lahore
34619439,Customer_16782,Daraz,5/21/2024,4130,Medium,Identity Theft,Balochistan,Mastercard,UBL,0,23,Groceries,Quetta
42181402,Customer_16783,Daraz,5/31/2024,18386,Low,Card Skimming,Punjab,Visa,NBP,0,41,Utilities,Multan
81742162,Customer_16784,Khaadi,5/12/2024,8583,High,Identity Theft,Balochistan,UnionPay,Allied Bank,0,83,Transportation,Quetta
52440756,Customer_16785,FoodPanda,2/7/2024,21251,Low,Phishing,Punjab,Mastercard,HBL,1,21,Groceries,Rawalpindi
49505069,Customer_16786,Metro Shoes,8/5/2024,39576,Low,Card Skimming,Punjab,PayPak,NBP,0,89,Groceries,Rawalpindi
70151648,Customer_16787,ChenOne,9/25/2023,25124,High,Card Skimming,Balochistan,Visa,HBL,0,42,Transportation,Quetta
52735576,Customer_16788,Chase Up,7/22/2023,10513,High,Identity Theft,Punjab,PayPak,MCB,0,34,Electronics,Multan
79040975,Customer_16789,Bykea,10/23/2024,44918,High,Card Not Present,Balochistan,UnionPay,HBL,0,1,E-commerce,Quetta
38975781,Customer_16790,TCS Express,10/11/2024,15693,Low,Identity Theft,Sindh,Visa,Meezan Bank,0,70,Fashion,Karachi
53726944,Customer_16791,Metro Shoes,1/25/2023,14939,Medium,Card Not Present,Sindh,Visa,Bank Alfalah,0,54,E-commerce,Karachi
55970876,Customer_16792,TCS Express,10/7/2024,27575,Low,Phishing,Punjab,PayPak,MCB,0,2,Transportation,Multan
25320661,Customer_16793,Chase Up,7/19/2023,23183,Medium,Card Skimming,KPK,Mastercard,MCB,0,39,Utilities,Peshawar
44495293,Customer_16794,Khaadi,11/14/2024,40650,High,Identity Theft,Islamabad Capital Territory,Visa,UBL,0,39,Groceries,Islamabad
47626770,Customer_16795,Al-Fatah,11/23/2023,11328,Medium,Identity Theft,Punjab,PayPak,Bank Alfalah,0,46,Electronics,Rawalpindi
66913950,Customer_16796,Daraz,5/26/2024,48098,Low,Identity Theft,Sindh,Mastercard,Allied Bank,0,50,Fashion,Karachi
44689499,Customer_16797,Bykea,6/19/2024,12778,Medium,Card Skimming,Balochistan,PayPak,Allied Bank,0,48,Fashion,Quetta
87336521,Customer_16798,Daraz,9/28/2024,2655,Medium,Card Not Present,Sindh,Mastercard,Meezan Bank,0,9,Groceries,Karachi
64653923,Customer_16799,TCS Express,4/28/2023,3824,Medium,Identity Theft,Islamabad Capital Territory,UnionPay,UBL,0,71,Electronics,Islamabad
34290494,Customer_16800,TCS Express,7/9/2024,42565,Medium,Identity Theft,Punjab,UnionPay,Allied Bank,0,35,E-commerce,Lahore
63832130,Customer_16801,FoodPanda,8/21/2023,22731,High,Identity Theft,Islamabad Capital Territory,Mastercard,Allied Bank,0,5,Transportation,Islamabad
71694181,Customer_16802,Khaadi,10/31/2024,30089,Low,Phishing,KPK,PayPak,HBL,0,34,Electronics,Peshawar
26637138,Customer_16803,Hyperstar,3/12/2023,24480,High,Identity Theft,Islamabad Capital Territory,Visa,HBL,0,19,Utilities,Islamabad
68281075,Customer_16804,Sapphire,1/7/2023,36544,High,Identity Theft,Sindh,Visa,HBL,0,13,Fashion,Karachi
85630042,Customer_16805,Sapphire,5/31/2024,734,High,Identity Theft,Punjab,PayPak,Meezan Bank,0,37,E-commerce,Faisalabad
82748205,Customer_16806,Chase Up,2/13/2023,525,High,Card Not Present,Islamabad Capital Territory,Visa,UBL,0,88,Electronics,Islamabad
56276653,Customer_16807,Metro Shoes,9/17/2023,25947,High,Identity Theft,KPK,PayPak,Meezan Bank,0,88,Utilities,Peshawar
68081144,Customer_16808,Sapphire,11/7/2024,43479,Medium,Card Skimming,Punjab,PayPak,Bank Alfalah,0,14,Fashion,Rawalpindi
43897779,Customer_16809,Daraz,11/16/2024,31412,High,Card Skimming,Balochistan,PayPak,Allied Bank,0,50,E-commerce,Quetta
45300617,Customer_16810,Daraz,8/15/2024,14209,Low,Phishing,Punjab,Mastercard,Allied Bank,0,82,Groceries,Faisalabad
53669103,Customer_16811,Chase Up,2/14/2023,10481,Low,Phishing,Punjab,Mastercard,Meezan Bank,0,56,Electronics,Faisalabad
81238321,Customer_16812,Khaadi,10/17/2023,4731,Low,Identity Theft,Islamabad Capital Territory,Mastercard,Bank Alfalah,0,51,Electronics,Islamabad
78044624,Customer_16813,Bykea,12/31/2023,28903,High,Phishing,Islamabad Capital Territory,Visa,Meezan Bank,0,80,Fashion,Islamabad
16708798,Customer_16814,TCS Express,7/23/2023,29221,Medium,Identity Theft,Sindh,Visa,Meezan Bank,0,36,Transportation,Karachi
63821952,Customer_16815,TCS Express,10/16/2023,24772,Medium,Phishing,Balochistan,UnionPay,Bank Alfalah,0,69,Electronics,Quetta
48456348,Customer_16816,Chase Up,9/15/2024,13955,Medium,Identity Theft,Sindh,UnionPay,UBL,0,98,Utilities,Karachi
42781922,Customer_16817,TCS Express,4/23/2024,44876,Medium,Card Not Present,KPK,Mastercard,UBL,0,78,Transportation,Peshawar
